,user_id,about,num_revs
1674,4773675,"
                                            South Korea,                                                                                                                                ",1
1675,3504879,"
                                            Australia,                                                                                                                                ",3
1676,2649420,"
                                            Germany,                                                                                                                                ",1
1677,4720285,"
                                            Canada,                                                                                                                                ",1
1678,2333125,"
                                            England,                                                                                                                                ",1
1679,2865348,"
                                            USA,                                                                                                                                ",1
1680,1587063,"
                                            USA,                                                                                                                                ",1
1681,4967737,"
                                            France,                                            Female,                                            25-30                                        ",2
1682,1876818,"
                                            Czech Republic,                                                                                                                                ",1
1683,3181566,"
                                            Australia,                                                                                                                                ",1
1684,3475755,"
                                            Hong Kong,                                                                                                                                ",2
1685,3868348,"
                                            Australia,                                                                                                                                ",1
1686,4070460,"
                                            USA,                                                                                                                                ",4
1687,4525186,"
                                            Malaysia,                                            Female,                                            31-40                                        ",1
1688,3241804,"
                                            Canada,                                                                                                                                ",1
1689,3874853,"
                                            USA,                                                                                                                                ",8
1690,3540454,"
                                            USA,                                                                                                                                ",2
1691,4351929,"
                                            Germany,                                            Female,                                            25-30                                        ",2
1692,4679589,"
                                            Ireland,                                                                                                                                ",1
1693,4608707,"
                                            England,                                                                                                                                ",4
1694,7879248,"
                                            England,                                            Male,                                            31-40                                        ",1
1695,5470673,"
                                            USA,                                                                                                                                ",1
1696,5900437,"
                                            Ireland,                                            Couple,                                            31-40                                        ",14
1697,7150421,"
                                            USA,                                                                                                                                ",4
1698,7691107,"
                                            Brazil,                                            Male,                                            18-24                                        ",4
1699,5403509,"
                                            Spain,                                                                                                                                ",1
1700,6713356,"
                                            Austria,                                                                                                                                ",1
1701,9658124,"
                                            Australia,                                            Female,                                            18-24                                        ",3
1702,9337903,"
                                            Spain,                                            Male,                                            25-30                                        ",2
1703,6957550,"
                                            USA,                                                                                                                                ",1
1704,8454772,"
                                            USA,                                                                                                                                ",1
1705,5408030,"
                                            USA,                                                                                                                                ",1
1706,8691229,"
                                            Netherlands,                                                                                                                                ",1
1707,5694374,"
                                            Australia,                                                                                                                                ",1
1708,7525488,"
                                            Spain,                                            Female,                                            31-40                                        ",1
1709,6368640,"
                                            Denmark,                                                                                                                                ",2
1710,8418877,"
                                            Taiwan,                                            Male,                                            25-30                                        ",1
1711,8186387,"
                                            USA,                                                                                                                                ",1
1712,6661889,"
                                            USA,                                                                                                                                ",1
1713,7576640,"
                                            England,                                                                                                                                ",1
1714,7897436,"
                                            Malaysia,                                            Male,                                            25-30                                        ",14
1715,6546624,"
                                            Australia,                                                                                                                                ",1
1716,8052166,"
                                            USA,                                                                                                                                ",1
1717,6718180,"
                                            Italy,                                            Female,                                            18-24                                        ",1
1718,5014361,"
                                            China,                                                                                                                                ",6
1719,9181200,"
                                            Germany,                                                                                                                                ",1
1720,9788648,"
                                            France,                                                                                                                                ",1
1721,9817140,"
                                            Australia,                                            Male,                                            25-30                                        ",1
1722,6151498,"
                                            Switzerland,                                                                                                                                ",1
1723,7358353,"
                                            England,                                                                                                                                ",1
1724,9340623,"
                                            South Korea,                                                                                                                                ",4
1725,8463109,"
                                            USA,                                                                                                                                ",1
1726,6259660,"
                                            Turkey,                                            Male,                                            31-40                                        ",3
1727,5301441,"
                                            Canada,                                                                                                                                ",1
1728,5861245,"
                                            New Zealand,                                                                                                                                ",1
1729,8452657,"
                                            USA,                                                                                                                                ",2
1730,9698030,"
                                            USA,                                                                                                                                ",1
1731,7803305,"
                                            France,                                            Female,                                            25-30                                        ",2
1732,5905735,"
                                            Mexico,                                                                                                                                ",1
1733,6054924,"
                                            Brazil,                                            Female,                                            25-30                                        ",5
1734,5935640,"
                                            England,                                            Female,                                            25-30                                        ",1
1735,6895826,"
                                            Belarus,                                                                                                                                ",1
1736,8216220,"
                                            England,                                                                                                                                ",1
1737,5778221,"
                                            New Zealand,                                                                                                                                ",2
1738,5279369,"
                                            USA,                                                                                                                                ",1
1739,7859348,"
                                            Austria,                                                                                                                                ",1
1740,7455069,"
                                            Vietnam,                                                                                                                                ",1
1741,7532261,"
                                            Poland,                                            Male,                                            25-30                                        ",1
1742,6498061,"
                                            Thailand,                                            Male,                                            31-40                                        ",2
1743,8803696,"
                                            Germany,                                                                                                                                ",1
1744,6553651,"
                                            USA,                                                                                                                                ",1
1745,5679900,"
                                            Italy,                                                                                                                                ",1
1746,7037859,"
                                            Canada,                                                                                                                                ",1
1747,9664731,"
                                            USA,                                                                                                                                ",3
1748,7020618,"
                                            USA,                                                                                                                                ",1
1749,8436045,"
                                            Finland,                                            INACOUPLE,                                            EIGHTEENTOTWENTYFOUR                                        ",1
1750,7235418,"
                                            Scotland,                                                                                                                                ",1
1751,7765846,"
                                            Canada,                                            Female,                                            25-30                                        ",1
1752,6230634,"
                                            Scotland,                                            Female,                                            25-30                                        ",7
1753,9947954,"
                                            USA,                                                                                                                                ",1
1754,7404734,"
                                            South Africa,                                                                                                                                ",1
1755,6779768,"
                                            Argentina,                                                                                                                                ",1
1756,7900126,"
                                            China,                                                                                                                                ",2
1757,5722770,"
                                            Germany,                                                                                                                                ",1
1758,9625904,"
                                            USA,                                                                                                                                ",3
1759,7631116,"
                                            England,                                                                                                                                ",1
1760,9430985,"
                                            Italy,                                            Male,                                            41+                                        ",2
1761,8726312,"
                                            USA,                                                                                                                                ",1
1762,8408499,"
                                            Chile,                                                                                                                                ",1
1763,6207023,"
                                            Costa Rica,                                                                                                                                ",2
1764,9668069,"
                                            Germany,                                            Female,                                            25-30                                        ",1
1765,7173970,"
                                            England,                                                                                                                                ",1
1766,5675888,"
                                            USA,                                                                                                                                ",1
1767,5980398,"
                                            Spain,                                                                                                                                ",1
1768,5258995,"
                                            Italy,                                                                                                                                ",2
1769,6539292,"
                                            USA,                                            Male,                                            25-30                                        ",2
1770,6938262,"
                                            England,                                            All Female Group,                                            25-30                                        ",1
1771,6262411,"
                                            Germany,                                                                                                                                ",2
1772,5447381,"
                                            England,                                            Male,                                            41+                                        ",3
1773,7652173,"
                                            Italy,                                                                                                                                ",1
1774,7471547,"
                                            England,                                            Female,                                            25-30                                        ",1
1775,7580237,"
                                            Czech Republic,                                            Couple,                                            25-30                                        ",1
1776,5424723,"
                                            Austria,                                                                                                                                ",1
1777,9728117,"
                                            USA,                                            Male,                                            18-24                                        ",12
1778,9742086,"
                                            France,                                                                                                                                ",1
1779,6249586,"
                                            France,                                            Male,                                            31-40                                        ",3
1780,9216981,"
                                            USA,                                                                                                                                ",1
1781,9582036,"
                                            Lithuania,                                                                                                                                ",1
1782,8181350,"
                                            Australia,                                                                                                                                ",4
1783,5209315,"
                                            South Korea,                                                                                                                                ",1
1784,9317849,"
                                            Turkey,                                            Male,                                            31-40                                        ",3
1785,6968443,"
                                            Norway,                                                                                                                                ",2
1786,9507790,"
                                            Germany,                                            Female,                                            18-24                                        ",2
1787,9511367,"
                                            South Korea,                                                                                                                                ",1
1788,6432403,"
                                            Australia,                                                                                                                                ",1
1789,9021125,"
                                            Netherlands,                                            Female,                                            18-24                                        ",1
1790,5253090,"
                                            Germany,                                                                                                                                ",1
1791,7446056,"
                                            Australia,                                                                                                                                ",1
1792,5417466,"
                                            England,                                                                                                                                ",1
1793,5582525,"
                                            England,                                                                                                                                ",1
1794,7303939,"
                                            Canada,                                                                                                                                ",4
1795,5003198,"
                                            Netherlands,                                                                                                                                ",1
1796,7229546,"
                                            Poland,                                                                                                                                ",7
1797,6803349,"
                                            USA,                                            Female,                                            31-40                                        ",1
1798,8427455,"
                                            Germany,                                                                                                                                ",1
1799,8737156,"
                                            Mexico,                                                                                                                                ",1
1800,6476613,"
                                            Greece,                                                                                                                                ",1
1801,9527100,"
                                            Canada,                                                                                                                                ",1
1802,5872754,"
                                            England,                                                                                                                                ",1
1803,9739470,"
                                            England,                                                                                                                                ",1
1804,6921463,"
                                            Malaysia,                                                                                                                                ",1
1805,5358109,"
                                            Australia,                                                                                                                                ",1
1806,7016968,"
                                            Portugal,                                                                                                                                ",1
1807,8747394,"
                                            England,                                            Female,                                            18-24                                        ",1
1808,9238365,"
                                            Philippines,                                            Female,                                            25-30                                        ",1
1809,9224756,"
                                            England,                                                                                                                                ",1
1810,6443797,"
                                            France,                                                                                                                                ",1
1811,9207824,"
                                            Israel,                                                                                                                                ",1
1812,5456824,"
                                            New Zealand,                                                                                                                                ",2
1813,8906685,"
                                            China,                                            Female,                                            25-30                                        ",2
1814,6795916,"
                                            Brazil,                                                                                                                                ",1
1815,6081194,"
                                            Brazil,                                                                                                                                ",1
1816,9049847,"
                                            Canada,                                            Male,                                            31-40                                        ",1
1817,8429646,"
                                            Canada,                                                                                                                                ",8
1818,5932834,"
                                            Denmark,                                                                                                                                ",1
1819,8859743,"
                                            Costa Rica,                                                                                                                                ",3
1820,7823636,"
                                            Italy,                                                                                                                                ",2
1821,7575671,"
                                            China,                                                                                                                                ",1
1822,5380250,"
                                            New Zealand,                                                                                                                                ",5
1823,9081166,"
                                            Argentina,                                            Female,                                            31-40                                        ",3
1824,9816996,"
                                            Taiwan,                                                                                                                                ",1
1825,5022328,"
                                            China,                                                                                                                                ",1
1826,7966237,"
                                            Ireland,                                            Couple,                                            25-30                                        ",2
1827,6481942,"
                                            Belgium,                                            All Male Group,                                            25-30                                        ",1
1828,5317518,"
                                            England,                                                                                                                                ",1
1829,8424509,"
                                            Germany,                                                                                                                                ",1
1830,6165672,"
                                            Brazil,                                                                                                                                ",1
1831,6154257,"
                                            Germany,                                                                                                                                ",1
1832,5088066,"
                                            USA,                                            Female,                                            25-30                                        ",21
1833,9296342,"
                                            Scotland,                                                                                                                                ",1
1834,5364694,"
                                            Sweden,                                                                                                                                ",1
1835,7785201,"
                                            Singapore,                                                                                                                                ",1
1836,5053905,"
                                            USA,                                                                                                                                ",1
1837,5167165,"
                                            Australia,                                            Female,                                            18-24                                        ",7
1838,6095917,"
                                            Switzerland,                                            Male,                                            31-40                                        ",10
1839,7909815,"
                                            USA,                                                                                                                                ",1
1840,5993883,"
                                            USA,                                                                                                                                ",1
1841,6064972,"
                                            Germany,                                                                                                                                ",1
1842,9947687,"
                                            Australia,                                                                                                                                ",1
1843,8268633,"
                                            Poland,                                                                                                                                ",1
1844,5953766,"
                                            Canada,                                                                                                                                ",1
1845,8442485,"
                                            Brazil,                                            Female,                                            25-30                                        ",2
1846,5942655,"
                                            Spain,                                                                                                                                ",1
1847,8335627,"
                                            Finland,                                            Female,                                            25-30                                        ",6
1848,9121044,"
                                            Australia,                                            Female,                                            25-30                                        ",1
1849,5530111,"
                                            USA,                                                                                                                                ",1
1850,6215382,"
                                            Netherlands,                                                                                                                                ",1
1851,5623651,"
                                            Ireland,                                                                                                                                ",1
1852,7972524,"
                                            USA,                                                                                                                                ",3
1853,9176579,"
                                            Israel,                                                                                                                                ",1
1854,6363905,"
                                            England,                                                                                                                                ",1
1855,7503565,"
                                            Switzerland,                                            Male,                                            25-30                                        ",2
1856,5399875,"
                                            England,                                                                                                                                ",6
1857,6869997,"
                                            USA,                                                                                                                                ",3
1858,9755766,"
                                            Switzerland,                                            Male,                                            31-40                                        ",1
1859,5139938,"
                                            USA,                                            Female,                                            41+                                        ",5
1860,6777593,"
                                            Belarus,                                            Female,                                            25-30                                        ",4
1861,8638075,"
                                            New Zealand,                                            Male,                                            25-30                                        ",2
1862,9782125,"
                                            USA,                                                                                                                                ",1
1863,9529772,"
                                            Brazil,                                                                                                                                ",1
1864,8754527,"
                                            Taiwan,                                            Female,                                            41+                                        ",6
1865,7512848,"
                                            Germany,                                                                                                                                ",1
1866,5720279,"
                                            USA,                                                                                                                                ",4
1867,5076285,"
                                            Greece,                                                                                                                                ",2
1868,9666194,"
                                            England,                                            Female,                                            31-40                                        ",1
1869,6259101,"
                                            Argentina,                                            SOLO,                                            TWENTYFIVETOTHIRTY                                        ",5
1870,9278946,"
                                            Germany,                                                                                                                                ",1
1871,8299939,"
                                            Germany,                                            Couple,                                            31-40                                        ",2
1872,6960125,"
                                            USA,                                                                                                                                ",1
1873,9562924,"
                                            France,                                            Mixed Group,                                            18-24                                        ",1
1874,6912518,"
                                            Italy,                                            Male,                                            41+                                        ",4
1875,5152470,"
                                            USA,                                                                                                                                ",1
1876,9202896,"
                                            USA,                                                                                                                                ",1
1877,5719918,"
                                            England,                                                                                                                                ",1
1878,9798387,"
                                            USA,                                                                                                                                ",1
1879,9269407,"
                                            England,                                            Couple,                                            25-30                                        ",15
1880,7155402,"
                                            Turkey,                                                                                                                                ",1
1881,8777869,"
                                            Scotland,                                            Male,                                            25-30                                        ",3
1882,5587668,"
                                            Australia,                                                                                                                                ",2
1883,8103435,"
                                            England,                                                                                                                                ",1
1884,6085640,"
                                            USA,                                                                                                                                ",1
1885,7525635,"
                                            Poland,                                            Female,                                            25-30                                        ",1
1886,9476177,"
                                            France,                                                                                                                                ",1
1887,6964818,"
                                            Canada,                                                                                                                                ",7
1888,8636830,"
                                            USA,                                                                                                                                ",10
1889,5556356,"
                                            England,                                            Male,                                            41+                                        ",3
1890,9366675,"
                                            Russia,                                                                                                                                ",1
1891,8848969,"
                                            Chile,                                            Female,                                            18-24                                        ",7
1892,6428785,"
                                            Switzerland,                                                                                                                                ",1
1893,5501761,"
                                            Netherlands,                                                                                                                                ",1
1894,9604951,"
                                            USA,                                                                                                                                ",1
1895,7288941,"
                                            Australia,                                                                                                                                ",1
1896,8732751,"
                                            Brazil,                                            Male,                                            25-30                                        ",2
